municipio_codigo,municipio_nombre,poblacion_empadronada,rango_edad,sexo
137,Santos de la Humosa (Los),102,De 0 a 4 años,Hombre
137,Santos de la Humosa (Los),129,De 5 a 9 años,Hombre
137,Santos de la Humosa (Los),58,De 10 a 14 años,Hombre
137,Santos de la Humosa (Los),48,De 15 a 19 años,Hombre
137,Santos de la Humosa (Los),44,De 20 a 24 años,Hombre
137,Santos de la Humosa (Los),50,De 25 a 29 años,Hombre
137,Santos de la Humosa (Los),90,De 30 a 34 años,Hombre
137,Santos de la Humosa (Los),155,De 35 a 39 años,Hombre
137,Santos de la Humosa (Los),186,De 40 a 44 años,Hombre
137,Santos de la Humosa (Los),109,De 45 a 49 años,Hombre
137,Santos de la Humosa (Los),72,De 50 a 54 años,Hombre
137,Santos de la Humosa (Los),60,De 55 a 59 años,Hombre
137,Santos de la Humosa (Los),40,De 60 a 64 años,Hombre
137,Santos de la Humosa (Los),44,De 65 a 69 años,Hombre
137,Santos de la Humosa (Los),37,De 70 a 74 años,Hombre
137,Santos de la Humosa (Los),15,De 75 a 79 años,Hombre
137,Santos de la Humosa (Los),21,De 80 a 84 años,Hombre
137,Santos de la Humosa (Los),9,De 85 a 89 años,Hombre
137,Santos de la Humosa (Los),1,De 90 a 94 años,Hombre
137,Santos de la Humosa (Los),0,De 95 a 99 años,Hombre
137,Santos de la Humosa (Los),0,De 100 y más años,Hombre
137,Santos de la Humosa (Los),94,De 0 a 4 años,Mujer
137,Santos de la Humosa (Los),100,De 5 a 9 años,Mujer
137,Santos de la Humosa (Los),80,De 10 a 14 años,Mujer
137,Santos de la Humosa (Los),55,De 15 a 19 años,Mujer
137,Santos de la Humosa (Los),37,De 20 a 24 años,Mujer
137,Santos de la Humosa (Los),67,De 25 a 29 años,Mujer
137,Santos de la Humosa (Los),104,De 30 a 34 años,Mujer
137,Santos de la Humosa (Los),156,De 35 a 39 años,Mujer
137,Santos de la Humosa (Los),139,De 40 a 44 años,Mujer
137,Santos de la Humosa (Los),84,De 45 a 49 años,Mujer
137,Santos de la Humosa (Los),69,De 50 a 54 años,Mujer
137,Santos de la Humosa (Los),58,De 55 a 59 años,Mujer
137,Santos de la Humosa (Los),37,De 60 a 64 años,Mujer
137,Santos de la Humosa (Los),24,De 65 a 69 años,Mujer
137,Santos de la Humosa (Los),35,De 70 a 74 años,Mujer
137,Santos de la Humosa (Los),28,De 75 a 79 años,Mujer
137,Santos de la Humosa (Los),25,De 80 a 84 años,Mujer
137,Santos de la Humosa (Los),11,De 85 a 89 años,Mujer
137,Santos de la Humosa (Los),12,De 90 a 94 años,Mujer
137,Santos de la Humosa (Los),1,De 95 a 99 años,Mujer
137,Santos de la Humosa (Los),0,De 100 y más años,Mujer
138,Serna del Monte (La),1,De 0 a 4 años,Hombre
138,Serna del Monte (La),0,De 5 a 9 años,Hombre
138,Serna del Monte (La),0,De 10 a 14 años,Hombre
138,Serna del Monte (La),3,De 15 a 19 años,Hombre
138,Serna del Monte (La),0,De 20 a 24 años,Hombre
138,Serna del Monte (La),0,De 25 a 29 años,Hombre
138,Serna del Monte (La),5,De 30 a 34 años,Hombre
138,Serna del Monte (La),3,De 35 a 39 años,Hombre
138,Serna del Monte (La),1,De 40 a 44 años,Hombre
138,Serna del Monte (La),3,De 45 a 49 años,Hombre
138,Serna del Monte (La),6,De 50 a 54 años,Hombre
138,Serna del Monte (La),5,De 55 a 59 años,Hombre
138,Serna del Monte (La),8,De 60 a 64 años,Hombre
138,Serna del Monte (La),3,De 65 a 69 años,Hombre
138,Serna del Monte (La),1,De 70 a 74 años,Hombre
138,Serna del Monte (La),0,De 75 a 79 años,Hombre
138,Serna del Monte (La),0,De 80 a 84 años,Hombre
138,Serna del Monte (La),1,De 85 a 89 años,Hombre
138,Serna del Monte (La),0,De 90 a 94 años,Hombre
138,Serna del Monte (La),0,De 95 a 99 años,Hombre
138,Serna del Monte (La),0,De 100 y más años,Hombre
138,Serna del Monte (La),0,De 0 a 4 años,Mujer
138,Serna del Monte (La),1,De 5 a 9 años,Mujer
138,Serna del Monte (La),2,De 10 a 14 años,Mujer
138,Serna del Monte (La),0,De 15 a 19 años,Mujer
138,Serna del Monte (La),3,De 20 a 24 años,Mujer
138,Serna del Monte (La),2,De 25 a 29 años,Mujer
138,Serna del Monte (La),1,De 30 a 34 años,Mujer
138,Serna del Monte (La),2,De 35 a 39 años,Mujer
138,Serna del Monte (La),5,De 40 a 44 años,Mujer
138,Serna del Monte (La),2,De 45 a 49 años,Mujer
138,Serna del Monte (La),1,De 50 a 54 años,Mujer
138,Serna del Monte (La),6,De 55 a 59 años,Mujer
138,Serna del Monte (La),3,De 60 a 64 años,Mujer
138,Serna del Monte (La),2,De 65 a 69 años,Mujer
138,Serna del Monte (La),1,De 70 a 74 años,Mujer
138,Serna del Monte (La),0,De 75 a 79 años,Mujer
138,Serna del Monte (La),1,De 80 a 84 años,Mujer
138,Serna del Monte (La),1,De 85 a 89 años,Mujer
138,Serna del Monte (La),0,De 90 a 94 años,Mujer
138,Serna del Monte (La),0,De 95 a 99 años,Mujer
138,Serna del Monte (La),0,De 100 y más años,Mujer
140,Serranillos del Valle,102,De 0 a 4 años,Hombre
140,Serranillos del Valle,129,De 5 a 9 años,Hombre
140,Serranillos del Valle,150,De 10 a 14 años,Hombre
140,Serranillos del Valle,104,De 15 a 19 años,Hombre
140,Serranillos del Valle,76,De 20 a 24 años,Hombre
140,Serranillos del Valle,108,De 25 a 29 años,Hombre
140,Serranillos del Valle,131,De 30 a 34 años,Hombre
140,Serranillos del Valle,150,De 35 a 39 años,Hombre
140,Serranillos del Valle,205,De 40 a 44 años,Hombre
140,Serranillos del Valle,215,De 45 a 49 años,Hombre
140,Serranillos del Valle,176,De 50 a 54 años,Hombre
140,Serranillos del Valle,125,De 55 a 59 años,Hombre
140,Serranillos del Valle,100,De 60 a 64 años,Hombre
140,Serranillos del Valle,68,De 65 a 69 años,Hombre
140,Serranillos del Valle,56,De 70 a 74 años,Hombre
140,Serranillos del Valle,32,De 75 a 79 años,Hombre
140,Serranillos del Valle,21,De 80 a 84 años,Hombre
140,Serranillos del Valle,14,De 85 a 89 años,Hombre
140,Serranillos del Valle,4,De 90 a 94 años,Hombre
140,Serranillos del Valle,0,De 95 a 99 años,Hombre
140,Serranillos del Valle,0,De 100 y más años,Hombre
140,Serranillos del Valle,87,De 0 a 4 años,Mujer
140,Serranillos del Valle,127,De 5 a 9 años,Mujer
140,Serranillos del Valle,145,De 10 a 14 años,Mujer
140,Serranillos del Valle,125,De 15 a 19 años,Mujer
140,Serranillos del Valle,101,De 20 a 24 años,Mujer
140,Serranillos del Valle,107,De 25 a 29 años,Mujer
140,Serranillos del Valle,124,De 30 a 34 años,Mujer
140,Serranillos del Valle,167,De 35 a 39 años,Mujer
140,Serranillos del Valle,199,De 40 a 44 años,Mujer
140,Serranillos del Valle,196,De 45 a 49 años,Mujer
140,Serranillos del Valle,161,De 50 a 54 años,Mujer
140,Serranillos del Valle,123,De 55 a 59 años,Mujer
140,Serranillos del Valle,84,De 60 a 64 años,Mujer
140,Serranillos del Valle,69,De 65 a 69 años,Mujer
140,Serranillos del Valle,54,De 70 a 74 años,Mujer
140,Serranillos del Valle,31,De 75 a 79 años,Mujer
140,Serranillos del Valle,35,De 80 a 84 años,Mujer
140,Serranillos del Valle,39,De 85 a 89 años,Mujer
140,Serranillos del Valle,19,De 90 a 94 años,Mujer
140,Serranillos del Valle,8,De 95 a 99 años,Mujer
140,Serranillos del Valle,0,De 100 y más años,Mujer
141,Sevilla la Nueva,276,De 0 a 4 años,Hombre
141,Sevilla la Nueva,377,De 5 a 9 años,Hombre
141,Sevilla la Nueva,370,De 10 a 14 años,Hombre
141,Sevilla la Nueva,244,De 15 a 19 años,Hombre
141,Sevilla la Nueva,190,De 20 a 24 años,Hombre
141,Sevilla la Nueva,198,De 25 a 29 años,Hombre
141,Sevilla la Nueva,236,De 30 a 34 años,Hombre
141,Sevilla la Nueva,452,De 35 a 39 años,Hombre
141,Sevilla la Nueva,552,De 40 a 44 años,Hombre
141,Sevilla la Nueva,460,De 45 a 49 años,Hombre
141,Sevilla la Nueva,327,De 50 a 54 años,Hombre
141,Sevilla la Nueva,233,De 55 a 59 años,Hombre
141,Sevilla la Nueva,150,De 60 a 64 años,Hombre
141,Sevilla la Nueva,138,De 65 a 69 años,Hombre
141,Sevilla la Nueva,120,De 70 a 74 años,Hombre
141,Sevilla la Nueva,68,De 75 a 79 años,Hombre
141,Sevilla la Nueva,54,De 80 a 84 años,Hombre
141,Sevilla la Nueva,25,De 85 a 89 años,Hombre
141,Sevilla la Nueva,14,De 90 a 94 años,Hombre
141,Sevilla la Nueva,1,De 95 a 99 años,Hombre
141,Sevilla la Nueva,0,De 100 y más años,Hombre
141,Sevilla la Nueva,259,De 0 a 4 años,Mujer
141,Sevilla la Nueva,401,De 5 a 9 años,Mujer
141,Sevilla la Nueva,338,De 10 a 14 años,Mujer
141,Sevilla la Nueva,226,De 15 a 19 años,Mujer
141,Sevilla la Nueva,208,De 20 a 24 años,Mujer
141,Sevilla la Nueva,190,De 25 a 29 años,Mujer
141,Sevilla la Nueva,278,De 30 a 34 años,Mujer
141,Sevilla la Nueva,457,De 35 a 39 años,Mujer
141,Sevilla la Nueva,558,De 40 a 44 años,Mujer
141,Sevilla la Nueva,419,De 45 a 49 años,Mujer
141,Sevilla la Nueva,347,De 50 a 54 años,Mujer
141,Sevilla la Nueva,197,De 55 a 59 años,Mujer
141,Sevilla la Nueva,170,De 60 a 64 años,Mujer
141,Sevilla la Nueva,143,De 65 a 69 años,Mujer
141,Sevilla la Nueva,139,De 70 a 74 años,Mujer
141,Sevilla la Nueva,57,De 75 a 79 años,Mujer
141,Sevilla la Nueva,69,De 80 a 84 años,Mujer
141,Sevilla la Nueva,78,De 85 a 89 años,Mujer
141,Sevilla la Nueva,56,De 90 a 94 años,Mujer
141,Sevilla la Nueva,16,De 95 a 99 años,Mujer
141,Sevilla la Nueva,2,De 100 y más años,Mujer
143,Somosierra,0,De 0 a 4 años,Hombre
143,Somosierra,2,De 5 a 9 años,Hombre
143,Somosierra,2,De 10 a 14 años,Hombre
143,Somosierra,1,De 15 a 19 años,Hombre
143,Somosierra,0,De 20 a 24 años,Hombre
143,Somosierra,4,De 25 a 29 años,Hombre
143,Somosierra,1,De 30 a 34 años,Hombre
143,Somosierra,2,De 35 a 39 años,Hombre
143,Somosierra,5,De 40 a 44 años,Hombre
143,Somosierra,4,De 45 a 49 años,Hombre
143,Somosierra,8,De 50 a 54 años,Hombre
143,Somosierra,2,De 55 a 59 años,Hombre
143,Somosierra,4,De 60 a 64 años,Hombre
143,Somosierra,1,De 65 a 69 años,Hombre
143,Somosierra,2,De 70 a 74 años,Hombre
143,Somosierra,1,De 75 a 79 años,Hombre
143,Somosierra,3,De 80 a 84 años,Hombre
143,Somosierra,1,De 85 a 89 años,Hombre
143,Somosierra,1,De 90 a 94 años,Hombre
143,Somosierra,0,De 95 a 99 años,Hombre
143,Somosierra,0,De 100 y más años,Hombre
143,Somosierra,0,De 0 a 4 años,Mujer
143,Somosierra,1,De 5 a 9 años,Mujer
143,Somosierra,0,De 10 a 14 años,Mujer
143,Somosierra,1,De 15 a 19 años,Mujer
143,Somosierra,6,De 20 a 24 años,Mujer
143,Somosierra,3,De 25 a 29 años,Mujer
143,Somosierra,1,De 30 a 34 años,Mujer
143,Somosierra,0,De 35 a 39 años,Mujer
143,Somosierra,2,De 40 a 44 años,Mujer
143,Somosierra,4,De 45 a 49 años,Mujer
143,Somosierra,4,De 50 a 54 años,Mujer
143,Somosierra,1,De 55 a 59 años,Mujer
143,Somosierra,1,De 60 a 64 años,Mujer
143,Somosierra,1,De 65 a 69 años,Mujer
143,Somosierra,1,De 70 a 74 años,Mujer
143,Somosierra,2,De 75 a 79 años,Mujer
143,Somosierra,1,De 80 a 84 años,Mujer
143,Somosierra,2,De 85 a 89 años,Mujer
143,Somosierra,2,De 90 a 94 años,Mujer
143,Somosierra,0,De 95 a 99 años,Mujer
143,Somosierra,0,De 100 y más años,Mujer
144,Soto del Real,159,De 0 a 4 años,Hombre
144,Soto del Real,250,De 5 a 9 años,Hombre
144,Soto del Real,294,De 10 a 14 años,Hombre
144,Soto del Real,334,De 15 a 19 años,Hombre
144,Soto del Real,251,De 20 a 24 años,Hombre
144,Soto del Real,213,De 25 a 29 años,Hombre
144,Soto del Real,193,De 30 a 34 años,Hombre
144,Soto del Real,229,De 35 a 39 años,Hombre
144,Soto del Real,339,De 40 a 44 años,Hombre
144,Soto del Real,359,De 45 a 49 años,Hombre
144,Soto del Real,447,De 50 a 54 años,Hombre
144,Soto del Real,342,De 55 a 59 años,Hombre
144,Soto del Real,224,De 60 a 64 años,Hombre
144,Soto del Real,195,De 65 a 69 años,Hombre
144,Soto del Real,152,De 70 a 74 años,Hombre
144,Soto del Real,92,De 75 a 79 años,Hombre
144,Soto del Real,82,De 80 a 84 años,Hombre
144,Soto del Real,46,De 85 a 89 años,Hombre
144,Soto del Real,19,De 90 a 94 años,Hombre
144,Soto del Real,2,De 95 a 99 años,Hombre
144,Soto del Real,1,De 100 y más años,Hombre
144,Soto del Real,158,De 0 a 4 años,Mujer
144,Soto del Real,238,De 5 a 9 años,Mujer
144,Soto del Real,330,De 10 a 14 años,Mujer
144,Soto del Real,300,De 15 a 19 años,Mujer
144,Soto del Real,214,De 20 a 24 años,Mujer
144,Soto del Real,217,De 25 a 29 años,Mujer
144,Soto del Real,193,De 30 a 34 años,Mujer
144,Soto del Real,255,De 35 a 39 años,Mujer
144,Soto del Real,357,De 40 a 44 años,Mujer
144,Soto del Real,437,De 45 a 49 años,Mujer
144,Soto del Real,405,De 50 a 54 años,Mujer
144,Soto del Real,339,De 55 a 59 años,Mujer
144,Soto del Real,210,De 60 a 64 años,Mujer
144,Soto del Real,192,De 65 a 69 años,Mujer
144,Soto del Real,128,De 70 a 74 años,Mujer
144,Soto del Real,117,De 75 a 79 años,Mujer
144,Soto del Real,126,De 80 a 84 años,Mujer
144,Soto del Real,92,De 85 a 89 años,Mujer
144,Soto del Real,57,De 90 a 94 años,Mujer
144,Soto del Real,16,De 95 a 99 años,Mujer
144,Soto del Real,3,De 100 y más años,Mujer
145,Talamanca de Jarama,115,De 0 a 4 años,Hombre
145,Talamanca de Jarama,110,De 5 a 9 años,Hombre
145,Talamanca de Jarama,96,De 10 a 14 años,Hombre
145,Talamanca de Jarama,66,De 15 a 19 años,Hombre
145,Talamanca de Jarama,79,De 20 a 24 años,Hombre
145,Talamanca de Jarama,80,De 25 a 29 años,Hombre
145,Talamanca de Jarama,133,De 30 a 34 años,Hombre
145,Talamanca de Jarama,221,De 35 a 39 años,Hombre
145,Talamanca de Jarama,204,De 40 a 44 años,Hombre
145,Talamanca de Jarama,151,De 45 a 49 años,Hombre
145,Talamanca de Jarama,149,De 50 a 54 años,Hombre
145,Talamanca de Jarama,92,De 55 a 59 años,Hombre
145,Talamanca de Jarama,67,De 60 a 64 años,Hombre
145,Talamanca de Jarama,64,De 65 a 69 años,Hombre
145,Talamanca de Jarama,63,De 70 a 74 años,Hombre
145,Talamanca de Jarama,24,De 75 a 79 años,Hombre
145,Talamanca de Jarama,25,De 80 a 84 años,Hombre
145,Talamanca de Jarama,19,De 85 a 89 años,Hombre
145,Talamanca de Jarama,9,De 90 a 94 años,Hombre
145,Talamanca de Jarama,2,De 95 a 99 años,Hombre
145,Talamanca de Jarama,0,De 100 y más años,Hombre
145,Talamanca de Jarama,148,De 0 a 4 años,Mujer
145,Talamanca de Jarama,120,De 5 a 9 años,Mujer
145,Talamanca de Jarama,101,De 10 a 14 años,Mujer
145,Talamanca de Jarama,84,De 15 a 19 años,Mujer
145,Talamanca de Jarama,74,De 20 a 24 años,Mujer
145,Talamanca de Jarama,100,De 25 a 29 años,Mujer
145,Talamanca de Jarama,155,De 30 a 34 años,Mujer
145,Talamanca de Jarama,193,De 35 a 39 años,Mujer
145,Talamanca de Jarama,176,De 40 a 44 años,Mujer
145,Talamanca de Jarama,133,De 45 a 49 años,Mujer
145,Talamanca de Jarama,115,De 50 a 54 años,Mujer
145,Talamanca de Jarama,99,De 55 a 59 años,Mujer
145,Talamanca de Jarama,58,De 60 a 64 años,Mujer
145,Talamanca de Jarama,72,De 65 a 69 años,Mujer
145,Talamanca de Jarama,50,De 70 a 74 años,Mujer
145,Talamanca de Jarama,35,De 75 a 79 años,Mujer
145,Talamanca de Jarama,38,De 80 a 84 años,Mujer
145,Talamanca de Jarama,33,De 85 a 89 años,Mujer
145,Talamanca de Jarama,13,De 90 a 94 años,Mujer
145,Talamanca de Jarama,7,De 95 a 99 años,Mujer
145,Talamanca de Jarama,0,De 100 y más años,Mujer
146,Tielmes,71,De 0 a 4 años,Hombre
146,Tielmes,91,De 5 a 9 años,Hombre
146,Tielmes,64,De 10 a 14 años,Hombre
146,Tielmes,63,De 15 a 19 años,Hombre
146,Tielmes,77,De 20 a 24 años,Hombre
146,Tielmes,79,De 25 a 29 años,Hombre
146,Tielmes,106,De 30 a 34 años,Hombre
146,Tielmes,105,De 35 a 39 años,Hombre
146,Tielmes,136,De 40 a 44 años,Hombre
146,Tielmes,98,De 45 a 49 años,Hombre
146,Tielmes,111,De 50 a 54 años,Hombre
146,Tielmes,80,De 55 a 59 años,Hombre
146,Tielmes,52,De 60 a 64 años,Hombre
146,Tielmes,43,De 65 a 69 años,Hombre
146,Tielmes,46,De 70 a 74 años,Hombre
146,Tielmes,37,De 75 a 79 años,Hombre
146,Tielmes,38,De 80 a 84 años,Hombre
146,Tielmes,26,De 85 a 89 años,Hombre
146,Tielmes,5,De 90 a 94 años,Hombre
146,Tielmes,2,De 95 a 99 años,Hombre
146,Tielmes,0,De 100 y más años,Hombre
146,Tielmes,74,De 0 a 4 años,Mujer
146,Tielmes,57,De 5 a 9 años,Mujer
146,Tielmes,62,De 10 a 14 años,Mujer
146,Tielmes,53,De 15 a 19 años,Mujer
146,Tielmes,62,De 20 a 24 años,Mujer
146,Tielmes,96,De 25 a 29 años,Mujer
146,Tielmes,89,De 30 a 34 años,Mujer
146,Tielmes,129,De 35 a 39 años,Mujer
146,Tielmes,102,De 40 a 44 años,Mujer
146,Tielmes,90,De 45 a 49 años,Mujer
146,Tielmes,92,De 50 a 54 años,Mujer
146,Tielmes,70,De 55 a 59 años,Mujer
146,Tielmes,52,De 60 a 64 años,Mujer
146,Tielmes,50,De 65 a 69 años,Mujer
146,Tielmes,47,De 70 a 74 años,Mujer
146,Tielmes,40,De 75 a 79 años,Mujer
146,Tielmes,52,De 80 a 84 años,Mujer
146,Tielmes,37,De 85 a 89 años,Mujer
146,Tielmes,18,De 90 a 94 años,Mujer
146,Tielmes,7,De 95 a 99 años,Mujer
146,Tielmes,1,De 100 y más años,Mujer
147,Titulcia,38,De 0 a 4 años,Hombre
147,Titulcia,43,De 5 a 9 años,Hombre
147,Titulcia,37,De 10 a 14 años,Hombre
147,Titulcia,40,De 15 a 19 años,Hombre
147,Titulcia,27,De 20 a 24 años,Hombre
147,Titulcia,40,De 25 a 29 años,Hombre
147,Titulcia,48,De 30 a 34 años,Hombre
147,Titulcia,35,De 35 a 39 años,Hombre
147,Titulcia,56,De 40 a 44 años,Hombre
147,Titulcia,53,De 45 a 49 años,Hombre
147,Titulcia,52,De 50 a 54 años,Hombre
147,Titulcia,43,De 55 a 59 años,Hombre
147,Titulcia,30,De 60 a 64 años,Hombre
147,Titulcia,34,De 65 a 69 años,Hombre
147,Titulcia,30,De 70 a 74 años,Hombre
147,Titulcia,16,De 75 a 79 años,Hombre
147,Titulcia,18,De 80 a 84 años,Hombre
147,Titulcia,9,De 85 a 89 años,Hombre
147,Titulcia,2,De 90 a 94 años,Hombre
147,Titulcia,0,De 95 a 99 años,Hombre
147,Titulcia,0,De 100 y más años,Hombre
147,Titulcia,25,De 0 a 4 años,Mujer
147,Titulcia,24,De 5 a 9 años,Mujer
147,Titulcia,30,De 10 a 14 años,Mujer
147,Titulcia,25,De 15 a 19 años,Mujer
147,Titulcia,40,De 20 a 24 años,Mujer
147,Titulcia,33,De 25 a 29 años,Mujer
147,Titulcia,53,De 30 a 34 años,Mujer
147,Titulcia,44,De 35 a 39 años,Mujer
147,Titulcia,52,De 40 a 44 años,Mujer
147,Titulcia,63,De 45 a 49 años,Mujer
147,Titulcia,47,De 50 a 54 años,Mujer
147,Titulcia,33,De 55 a 59 años,Mujer
147,Titulcia,32,De 60 a 64 años,Mujer
147,Titulcia,26,De 65 a 69 años,Mujer
147,Titulcia,31,De 70 a 74 años,Mujer
147,Titulcia,30,De 75 a 79 años,Mujer
147,Titulcia,21,De 80 a 84 años,Mujer
147,Titulcia,8,De 85 a 89 años,Mujer
147,Titulcia,5,De 90 a 94 años,Mujer
147,Titulcia,1,De 95 a 99 años,Mujer
147,Titulcia,0,De 100 y más años,Mujer
148,Torrejón de Ardoz,3879,De 0 a 4 años,Hombre
148,Torrejón de Ardoz,4033,De 5 a 9 años,Hombre
148,Torrejón de Ardoz,3467,De 10 a 14 años,Hombre
148,Torrejón de Ardoz,3023,De 15 a 19 años,Hombre
148,Torrejón de Ardoz,3041,De 20 a 24 años,Hombre
148,Torrejón de Ardoz,3626,De 25 a 29 años,Hombre
148,Torrejón de Ardoz,5081,De 30 a 34 años,Hombre
148,Torrejón de Ardoz,6759,De 35 a 39 años,Hombre
148,Torrejón de Ardoz,6677,De 40 a 44 años,Hombre
148,Torrejón de Ardoz,5147,De 45 a 49 años,Hombre
148,Torrejón de Ardoz,4272,De 50 a 54 años,Hombre
148,Torrejón de Ardoz,3442,De 55 a 59 años,Hombre
148,Torrejón de Ardoz,3069,De 60 a 64 años,Hombre
148,Torrejón de Ardoz,2980,De 65 a 69 años,Hombre
148,Torrejón de Ardoz,1978,De 70 a 74 años,Hombre
148,Torrejón de Ardoz,1211,De 75 a 79 años,Hombre
148,Torrejón de Ardoz,818,De 80 a 84 años,Hombre
148,Torrejón de Ardoz,439,De 85 a 89 años,Hombre
148,Torrejón de Ardoz,141,De 90 a 94 años,Hombre
148,Torrejón de Ardoz,28,De 95 a 99 años,Hombre
148,Torrejón de Ardoz,4,De 100 y más años,Hombre
148,Torrejón de Ardoz,3776,De 0 a 4 años,Mujer
148,Torrejón de Ardoz,3862,De 5 a 9 años,Mujer
148,Torrejón de Ardoz,3357,De 10 a 14 años,Mujer
148,Torrejón de Ardoz,2872,De 15 a 19 años,Mujer
148,Torrejón de Ardoz,2904,De 20 a 24 años,Mujer
148,Torrejón de Ardoz,3894,De 25 a 29 años,Mujer
148,Torrejón de Ardoz,5181,De 30 a 34 años,Mujer
148,Torrejón de Ardoz,6602,De 35 a 39 años,Mujer
148,Torrejón de Ardoz,6125,De 40 a 44 años,Mujer
148,Torrejón de Ardoz,5094,De 45 a 49 años,Mujer
148,Torrejón de Ardoz,4301,De 50 a 54 años,Mujer
148,Torrejón de Ardoz,3804,De 55 a 59 años,Mujer
148,Torrejón de Ardoz,3776,De 60 a 64 años,Mujer
148,Torrejón de Ardoz,3163,De 65 a 69 años,Mujer
148,Torrejón de Ardoz,2265,De 70 a 74 años,Mujer
148,Torrejón de Ardoz,1403,De 75 a 79 años,Mujer
148,Torrejón de Ardoz,1250,De 80 a 84 años,Mujer
148,Torrejón de Ardoz,810,De 85 a 89 años,Mujer
148,Torrejón de Ardoz,364,De 90 a 94 años,Mujer
148,Torrejón de Ardoz,83,De 95 a 99 años,Mujer
148,Torrejón de Ardoz,12,De 100 y más años,Mujer
149,Torrejón de la Calzada,298,De 0 a 4 años,Hombre
149,Torrejón de la Calzada,281,De 5 a 9 años,Hombre
149,Torrejón de la Calzada,269,De 10 a 14 años,Hombre
149,Torrejón de la Calzada,246,De 15 a 19 años,Hombre
149,Torrejón de la Calzada,205,De 20 a 24 años,Hombre
149,Torrejón de la Calzada,232,De 25 a 29 años,Hombre
149,Torrejón de la Calzada,331,De 30 a 34 años,Hombre
149,Torrejón de la Calzada,406,De 35 a 39 años,Hombre
149,Torrejón de la Calzada,403,De 40 a 44 años,Hombre
149,Torrejón de la Calzada,358,De 45 a 49 años,Hombre
149,Torrejón de la Calzada,285,De 50 a 54 años,Hombre
149,Torrejón de la Calzada,238,De 55 a 59 años,Hombre
149,Torrejón de la Calzada,213,De 60 a 64 años,Hombre
149,Torrejón de la Calzada,179,De 65 a 69 años,Hombre
149,Torrejón de la Calzada,93,De 70 a 74 años,Hombre
149,Torrejón de la Calzada,50,De 75 a 79 años,Hombre
149,Torrejón de la Calzada,34,De 80 a 84 años,Hombre
149,Torrejón de la Calzada,26,De 85 a 89 años,Hombre
149,Torrejón de la Calzada,3,De 90 a 94 años,Hombre
149,Torrejón de la Calzada,2,De 95 a 99 años,Hombre
149,Torrejón de la Calzada,0,De 100 y más años,Hombre
149,Torrejón de la Calzada,267,De 0 a 4 años,Mujer
149,Torrejón de la Calzada,296,De 5 a 9 años,Mujer
149,Torrejón de la Calzada,282,De 10 a 14 años,Mujer
149,Torrejón de la Calzada,234,De 15 a 19 años,Mujer
149,Torrejón de la Calzada,204,De 20 a 24 años,Mujer
149,Torrejón de la Calzada,260,De 25 a 29 años,Mujer
149,Torrejón de la Calzada,371,De 30 a 34 años,Mujer
149,Torrejón de la Calzada,399,De 35 a 39 años,Mujer
149,Torrejón de la Calzada,413,De 40 a 44 años,Mujer
149,Torrejón de la Calzada,359,De 45 a 49 años,Mujer
149,Torrejón de la Calzada,290,De 50 a 54 años,Mujer
149,Torrejón de la Calzada,258,De 55 a 59 años,Mujer
149,Torrejón de la Calzada,211,De 60 a 64 años,Mujer
149,Torrejón de la Calzada,133,De 65 a 69 años,Mujer
149,Torrejón de la Calzada,103,De 70 a 74 años,Mujer
149,Torrejón de la Calzada,55,De 75 a 79 años,Mujer
149,Torrejón de la Calzada,54,De 80 a 84 años,Mujer
149,Torrejón de la Calzada,41,De 85 a 89 años,Mujer
149,Torrejón de la Calzada,25,De 90 a 94 años,Mujer
149,Torrejón de la Calzada,10,De 95 a 99 años,Mujer
149,Torrejón de la Calzada,1,De 100 y más años,Mujer
150,Torrejón de Velasco,118,De 0 a 4 años,Hombre
150,Torrejón de Velasco,171,De 5 a 9 años,Hombre
150,Torrejón de Velasco,162,De 10 a 14 años,Hombre
150,Torrejón de Velasco,113,De 15 a 19 años,Hombre
150,Torrejón de Velasco,111,De 20 a 24 años,Hombre
150,Torrejón de Velasco,110,De 25 a 29 años,Hombre
150,Torrejón de Velasco,108,De 30 a 34 años,Hombre
150,Torrejón de Velasco,159,De 35 a 39 años,Hombre
150,Torrejón de Velasco,233,De 40 a 44 años,Hombre
150,Torrejón de Velasco,216,De 45 a 49 años,Hombre
150,Torrejón de Velasco,168,De 50 a 54 años,Hombre
150,Torrejón de Velasco,123,De 55 a 59 años,Hombre
150,Torrejón de Velasco,107,De 60 a 64 años,Hombre
150,Torrejón de Velasco,76,De 65 a 69 años,Hombre
150,Torrejón de Velasco,56,De 70 a 74 años,Hombre
150,Torrejón de Velasco,35,De 75 a 79 años,Hombre
150,Torrejón de Velasco,49,De 80 a 84 años,Hombre
150,Torrejón de Velasco,15,De 85 a 89 años,Hombre
150,Torrejón de Velasco,6,De 90 a 94 años,Hombre
150,Torrejón de Velasco,1,De 95 a 99 años,Hombre
150,Torrejón de Velasco,0,De 100 y más años,Hombre
150,Torrejón de Velasco,131,De 0 a 4 años,Mujer
150,Torrejón de Velasco,160,De 5 a 9 años,Mujer
150,Torrejón de Velasco,156,De 10 a 14 años,Mujer
150,Torrejón de Velasco,111,De 15 a 19 años,Mujer
150,Torrejón de Velasco,100,De 20 a 24 años,Mujer
150,Torrejón de Velasco,88,De 25 a 29 años,Mujer
