municipio_codigo;municipio_nombre;sexo;rango_edad;poblacion_empadronada
133;San Martín de Valdeiglesias;Hombre;De 100 y más años;1
133;San Martín de Valdeiglesias;Mujer;De 0 a 4 años;181
133;San Martín de Valdeiglesias;Mujer;De 5 a 9 años;251
133;San Martín de Valdeiglesias;Mujer;De 10 a 14 años;198
133;San Martín de Valdeiglesias;Mujer;De 15 a 19 años;216
133;San Martín de Valdeiglesias;Mujer;De 20 a 24 años;201
133;San Martín de Valdeiglesias;Mujer;De 25 a 29 años;217
133;San Martín de Valdeiglesias;Mujer;De 30 a 34 años;263
133;San Martín de Valdeiglesias;Mujer;De 35 a 39 años;292
133;San Martín de Valdeiglesias;Mujer;De 40 a 44 años;319
133;San Martín de Valdeiglesias;Mujer;De 45 a 49 años;321
133;San Martín de Valdeiglesias;Mujer;De 50 a 54 años;293
133;San Martín de Valdeiglesias;Mujer;De 55 a 59 años;248
133;San Martín de Valdeiglesias;Mujer;De 60 a 64 años;229
133;San Martín de Valdeiglesias;Mujer;De 65 a 69 años;187
133;San Martín de Valdeiglesias;Mujer;De 70 a 74 años;170
133;San Martín de Valdeiglesias;Mujer;De 75 a 79 años;141
133;San Martín de Valdeiglesias;Mujer;De 80 a 84 años;157
133;San Martín de Valdeiglesias;Mujer;De 85 a 89 años;134
133;San Martín de Valdeiglesias;Mujer;De 90 a 94 años;89
133;San Martín de Valdeiglesias;Mujer;De 95 a 99 años;30
133;San Martín de Valdeiglesias;Mujer;De 100 y más años;4
134;San Sebastián de los Reyes;Hombre;De 0 a 4 años;2696
134;San Sebastián de los Reyes;Hombre;De 5 a 9 años;2801
134;San Sebastián de los Reyes;Hombre;De 10 a 14 años;2562
134;San Sebastián de los Reyes;Hombre;De 15 a 19 años;2306
134;San Sebastián de los Reyes;Hombre;De 20 a 24 años;2057
134;San Sebastián de los Reyes;Hombre;De 25 a 29 años;2371
134;San Sebastián de los Reyes;Hombre;De 30 a 34 años;3059
134;San Sebastián de los Reyes;Hombre;De 35 a 39 años;4053
134;San Sebastián de los Reyes;Hombre;De 40 a 44 años;4283
134;San Sebastián de los Reyes;Hombre;De 45 a 49 años;3526
134;San Sebastián de los Reyes;Hombre;De 50 a 54 años;2984
134;San Sebastián de los Reyes;Hombre;De 55 a 59 años;2405
134;San Sebastián de los Reyes;Hombre;De 60 a 64 años;2071
134;San Sebastián de los Reyes;Hombre;De 65 a 69 años;2060
134;San Sebastián de los Reyes;Hombre;De 70 a 74 años;1388
134;San Sebastián de los Reyes;Hombre;De 75 a 79 años;836
134;San Sebastián de los Reyes;Hombre;De 80 a 84 años;565
134;San Sebastián de los Reyes;Hombre;De 85 a 89 años;281
134;San Sebastián de los Reyes;Hombre;De 90 a 94 años;99
134;San Sebastián de los Reyes;Hombre;De 95 a 99 años;15
134;San Sebastián de los Reyes;Hombre;De 100 y más años;2
134;San Sebastián de los Reyes;Mujer;De 0 a 4 años;2580
134;San Sebastián de los Reyes;Mujer;De 5 a 9 años;2588
134;San Sebastián de los Reyes;Mujer;De 10 a 14 años;2282
134;San Sebastián de los Reyes;Mujer;De 15 a 19 años;2115
134;San Sebastián de los Reyes;Mujer;De 20 a 24 años;1966
134;San Sebastián de los Reyes;Mujer;De 25 a 29 años;2499
134;San Sebastián de los Reyes;Mujer;De 30 a 34 años;3304
134;San Sebastián de los Reyes;Mujer;De 35 a 39 años;4305
134;San Sebastián de los Reyes;Mujer;De 40 a 44 años;4355
134;San Sebastián de los Reyes;Mujer;De 45 a 49 años;3666
134;San Sebastián de los Reyes;Mujer;De 50 a 54 años;3178
134;San Sebastián de los Reyes;Mujer;De 55 a 59 años;2775
134;San Sebastián de los Reyes;Mujer;De 60 a 64 años;2478
134;San Sebastián de los Reyes;Mujer;De 65 a 69 años;2148
134;San Sebastián de los Reyes;Mujer;De 70 a 74 años;1525
134;San Sebastián de los Reyes;Mujer;De 75 a 79 años;924
134;San Sebastián de los Reyes;Mujer;De 80 a 84 años;771
134;San Sebastián de los Reyes;Mujer;De 85 a 89 años;509
134;San Sebastián de los Reyes;Mujer;De 90 a 94 años;247
134;San Sebastián de los Reyes;Mujer;De 95 a 99 años;63
134;San Sebastián de los Reyes;Mujer;De 100 y más años;9
135;Santa María de la Alameda;Hombre;De 0 a 4 años;24
135;Santa María de la Alameda;Hombre;De 5 a 9 años;31
135;Santa María de la Alameda;Hombre;De 10 a 14 años;19
135;Santa María de la Alameda;Hombre;De 15 a 19 años;18
135;Santa María de la Alameda;Hombre;De 20 a 24 años;18
135;Santa María de la Alameda;Hombre;De 25 a 29 años;20
135;Santa María de la Alameda;Hombre;De 30 a 34 años;38
135;Santa María de la Alameda;Hombre;De 35 a 39 años;40
135;Santa María de la Alameda;Hombre;De 40 a 44 años;58
135;Santa María de la Alameda;Hombre;De 45 a 49 años;55
135;Santa María de la Alameda;Hombre;De 50 a 54 años;70
135;Santa María de la Alameda;Hombre;De 55 a 59 años;53
135;Santa María de la Alameda;Hombre;De 60 a 64 años;43
135;Santa María de la Alameda;Hombre;De 65 a 69 años;41
135;Santa María de la Alameda;Hombre;De 70 a 74 años;29
135;Santa María de la Alameda;Hombre;De 75 a 79 años;28
135;Santa María de la Alameda;Hombre;De 80 a 84 años;14
135;Santa María de la Alameda;Hombre;De 85 a 89 años;13
135;Santa María de la Alameda;Hombre;De 90 a 94 años;3
135;Santa María de la Alameda;Hombre;De 95 a 99 años;0
135;Santa María de la Alameda;Hombre;De 100 y más años;1
135;Santa María de la Alameda;Mujer;De 0 a 4 años;31
135;Santa María de la Alameda;Mujer;De 5 a 9 años;27
135;Santa María de la Alameda;Mujer;De 10 a 14 años;14
135;Santa María de la Alameda;Mujer;De 15 a 19 años;27
135;Santa María de la Alameda;Mujer;De 20 a 24 años;21
135;Santa María de la Alameda;Mujer;De 25 a 29 años;20
135;Santa María de la Alameda;Mujer;De 30 a 34 años;35
135;Santa María de la Alameda;Mujer;De 35 a 39 años;35
135;Santa María de la Alameda;Mujer;De 40 a 44 años;43
135;Santa María de la Alameda;Mujer;De 45 a 49 años;47
135;Santa María de la Alameda;Mujer;De 50 a 54 años;52
135;Santa María de la Alameda;Mujer;De 55 a 59 años;41
135;Santa María de la Alameda;Mujer;De 60 a 64 años;43
135;Santa María de la Alameda;Mujer;De 65 a 69 años;34
135;Santa María de la Alameda;Mujer;De 70 a 74 años;16
135;Santa María de la Alameda;Mujer;De 75 a 79 años;19
135;Santa María de la Alameda;Mujer;De 80 a 84 años;21
135;Santa María de la Alameda;Mujer;De 85 a 89 años;14
135;Santa María de la Alameda;Mujer;De 90 a 94 años;4
135;Santa María de la Alameda;Mujer;De 95 a 99 años;3
135;Santa María de la Alameda;Mujer;De 100 y más años;0
136;Santorcaz;Hombre;De 0 a 4 años;12
136;Santorcaz;Hombre;De 5 a 9 años;25
136;Santorcaz;Hombre;De 10 a 14 años;29
136;Santorcaz;Hombre;De 15 a 19 años;21
136;Santorcaz;Hombre;De 20 a 24 años;15
136;Santorcaz;Hombre;De 25 a 29 años;21
136;Santorcaz;Hombre;De 30 a 34 años;24
136;Santorcaz;Hombre;De 35 a 39 años;30
136;Santorcaz;Hombre;De 40 a 44 años;49
136;Santorcaz;Hombre;De 45 a 49 años;48
136;Santorcaz;Hombre;De 50 a 54 años;41
136;Santorcaz;Hombre;De 55 a 59 años;20
136;Santorcaz;Hombre;De 60 a 64 años;24
136;Santorcaz;Hombre;De 65 a 69 años;16
136;Santorcaz;Hombre;De 70 a 74 años;16
136;Santorcaz;Hombre;De 75 a 79 años;15
136;Santorcaz;Hombre;De 80 a 84 años;24
136;Santorcaz;Hombre;De 85 a 89 años;3
136;Santorcaz;Hombre;De 90 a 94 años;3
136;Santorcaz;Hombre;De 95 a 99 años;1
136;Santorcaz;Hombre;De 100 y más años;0
136;Santorcaz;Mujer;De 0 a 4 años;17
136;Santorcaz;Mujer;De 5 a 9 años;24
136;Santorcaz;Mujer;De 10 a 14 años;26
136;Santorcaz;Mujer;De 15 a 19 años;21
136;Santorcaz;Mujer;De 20 a 24 años;21
136;Santorcaz;Mujer;De 25 a 29 años;22
136;Santorcaz;Mujer;De 30 a 34 años;25
136;Santorcaz;Mujer;De 35 a 39 años;36
136;Santorcaz;Mujer;De 40 a 44 años;40
136;Santorcaz;Mujer;De 45 a 49 años;34
136;Santorcaz;Mujer;De 50 a 54 años;34
136;Santorcaz;Mujer;De 55 a 59 años;21
136;Santorcaz;Mujer;De 60 a 64 años;18
136;Santorcaz;Mujer;De 65 a 69 años;17
136;Santorcaz;Mujer;De 70 a 74 años;21
136;Santorcaz;Mujer;De 75 a 79 años;16
136;Santorcaz;Mujer;De 80 a 84 años;14
136;Santorcaz;Mujer;De 85 a 89 años;12
136;Santorcaz;Mujer;De 90 a 94 años;0
136;Santorcaz;Mujer;De 95 a 99 años;0
136;Santorcaz;Mujer;De 100 y más años;0
137;Santos de la Humosa (Los);Hombre;De 0 a 4 años;102
137;Santos de la Humosa (Los);Hombre;De 5 a 9 años;129
137;Santos de la Humosa (Los);Hombre;De 10 a 14 años;58
137;Santos de la Humosa (Los);Hombre;De 15 a 19 años;48
137;Santos de la Humosa (Los);Hombre;De 20 a 24 años;44
137;Santos de la Humosa (Los);Hombre;De 25 a 29 años;50
137;Santos de la Humosa (Los);Hombre;De 30 a 34 años;90
137;Santos de la Humosa (Los);Hombre;De 35 a 39 años;155
137;Santos de la Humosa (Los);Hombre;De 40 a 44 años;186
137;Santos de la Humosa (Los);Hombre;De 45 a 49 años;109
137;Santos de la Humosa (Los);Hombre;De 50 a 54 años;72
137;Santos de la Humosa (Los);Hombre;De 55 a 59 años;60
137;Santos de la Humosa (Los);Hombre;De 60 a 64 años;40
137;Santos de la Humosa (Los);Hombre;De 65 a 69 años;44
137;Santos de la Humosa (Los);Hombre;De 70 a 74 años;37
137;Santos de la Humosa (Los);Hombre;De 75 a 79 años;15
137;Santos de la Humosa (Los);Hombre;De 80 a 84 años;21
137;Santos de la Humosa (Los);Hombre;De 85 a 89 años;9
137;Santos de la Humosa (Los);Hombre;De 90 a 94 años;1
137;Santos de la Humosa (Los);Hombre;De 95 a 99 años;0
137;Santos de la Humosa (Los);Hombre;De 100 y más años;0
137;Santos de la Humosa (Los);Mujer;De 0 a 4 años;94
137;Santos de la Humosa (Los);Mujer;De 5 a 9 años;100
137;Santos de la Humosa (Los);Mujer;De 10 a 14 años;80
137;Santos de la Humosa (Los);Mujer;De 15 a 19 años;55
137;Santos de la Humosa (Los);Mujer;De 20 a 24 años;37
137;Santos de la Humosa (Los);Mujer;De 25 a 29 años;67
137;Santos de la Humosa (Los);Mujer;De 30 a 34 años;104
137;Santos de la Humosa (Los);Mujer;De 35 a 39 años;156
137;Santos de la Humosa (Los);Mujer;De 40 a 44 años;139
137;Santos de la Humosa (Los);Mujer;De 45 a 49 años;84
137;Santos de la Humosa (Los);Mujer;De 50 a 54 años;69
137;Santos de la Humosa (Los);Mujer;De 55 a 59 años;58
137;Santos de la Humosa (Los);Mujer;De 60 a 64 años;37
137;Santos de la Humosa (Los);Mujer;De 65 a 69 años;24
137;Santos de la Humosa (Los);Mujer;De 70 a 74 años;35
137;Santos de la Humosa (Los);Mujer;De 75 a 79 años;28
137;Santos de la Humosa (Los);Mujer;De 80 a 84 años;25
137;Santos de la Humosa (Los);Mujer;De 85 a 89 años;11
137;Santos de la Humosa (Los);Mujer;De 90 a 94 años;12
137;Santos de la Humosa (Los);Mujer;De 95 a 99 años;1
137;Santos de la Humosa (Los);Mujer;De 100 y más años;0
138;Serna del Monte (La);Hombre;De 0 a 4 años;1
138;Serna del Monte (La);Hombre;De 5 a 9 años;0
138;Serna del Monte (La);Hombre;De 10 a 14 años;0
138;Serna del Monte (La);Hombre;De 15 a 19 años;3
138;Serna del Monte (La);Hombre;De 20 a 24 años;0
138;Serna del Monte (La);Hombre;De 25 a 29 años;0
138;Serna del Monte (La);Hombre;De 30 a 34 años;5
138;Serna del Monte (La);Hombre;De 35 a 39 años;3
138;Serna del Monte (La);Hombre;De 40 a 44 años;1
138;Serna del Monte (La);Hombre;De 45 a 49 años;3
138;Serna del Monte (La);Hombre;De 50 a 54 años;6
138;Serna del Monte (La);Hombre;De 55 a 59 años;5
138;Serna del Monte (La);Hombre;De 60 a 64 años;8
138;Serna del Monte (La);Hombre;De 65 a 69 años;3
138;Serna del Monte (La);Hombre;De 70 a 74 años;1
138;Serna del Monte (La);Hombre;De 75 a 79 años;0
138;Serna del Monte (La);Hombre;De 80 a 84 años;0
138;Serna del Monte (La);Hombre;De 85 a 89 años;1
138;Serna del Monte (La);Hombre;De 90 a 94 años;0
138;Serna del Monte (La);Hombre;De 95 a 99 años;0
138;Serna del Monte (La);Hombre;De 100 y más años;0
138;Serna del Monte (La);Mujer;De 0 a 4 años;0
138;Serna del Monte (La);Mujer;De 5 a 9 años;1
138;Serna del Monte (La);Mujer;De 10 a 14 años;2
138;Serna del Monte (La);Mujer;De 15 a 19 años;0
138;Serna del Monte (La);Mujer;De 20 a 24 años;3
138;Serna del Monte (La);Mujer;De 25 a 29 años;2
138;Serna del Monte (La);Mujer;De 30 a 34 años;1
138;Serna del Monte (La);Mujer;De 35 a 39 años;2
138;Serna del Monte (La);Mujer;De 40 a 44 años;5
138;Serna del Monte (La);Mujer;De 45 a 49 años;2
138;Serna del Monte (La);Mujer;De 50 a 54 años;1
138;Serna del Monte (La);Mujer;De 55 a 59 años;6
138;Serna del Monte (La);Mujer;De 60 a 64 años;3
138;Serna del Monte (La);Mujer;De 65 a 69 años;2
138;Serna del Monte (La);Mujer;De 70 a 74 años;1
138;Serna del Monte (La);Mujer;De 75 a 79 años;0
138;Serna del Monte (La);Mujer;De 80 a 84 años;1
138;Serna del Monte (La);Mujer;De 85 a 89 años;1
138;Serna del Monte (La);Mujer;De 90 a 94 años;0
138;Serna del Monte (La);Mujer;De 95 a 99 años;0
138;Serna del Monte (La);Mujer;De 100 y más años;0
140;Serranillos del Valle;Hombre;De 0 a 4 años;102
140;Serranillos del Valle;Hombre;De 5 a 9 años;129
140;Serranillos del Valle;Hombre;De 10 a 14 años;150
140;Serranillos del Valle;Hombre;De 15 a 19 años;104
140;Serranillos del Valle;Hombre;De 20 a 24 años;76
140;Serranillos del Valle;Hombre;De 25 a 29 años;108
140;Serranillos del Valle;Hombre;De 30 a 34 años;131
140;Serranillos del Valle;Hombre;De 35 a 39 años;150
140;Serranillos del Valle;Hombre;De 40 a 44 años;205
140;Serranillos del Valle;Hombre;De 45 a 49 años;215
140;Serranillos del Valle;Hombre;De 50 a 54 años;176
140;Serranillos del Valle;Hombre;De 55 a 59 años;125
140;Serranillos del Valle;Hombre;De 60 a 64 años;100
140;Serranillos del Valle;Hombre;De 65 a 69 años;68
140;Serranillos del Valle;Hombre;De 70 a 74 años;56
140;Serranillos del Valle;Hombre;De 75 a 79 años;32
140;Serranillos del Valle;Hombre;De 80 a 84 años;21
140;Serranillos del Valle;Hombre;De 85 a 89 años;14
140;Serranillos del Valle;Hombre;De 90 a 94 años;4
140;Serranillos del Valle;Hombre;De 95 a 99 años;0
140;Serranillos del Valle;Hombre;De 100 y más años;0
140;Serranillos del Valle;Mujer;De 0 a 4 años;87
140;Serranillos del Valle;Mujer;De 5 a 9 años;127
140;Serranillos del Valle;Mujer;De 10 a 14 años;145
140;Serranillos del Valle;Mujer;De 15 a 19 años;125
140;Serranillos del Valle;Mujer;De 20 a 24 años;101
140;Serranillos del Valle;Mujer;De 25 a 29 años;107
140;Serranillos del Valle;Mujer;De 30 a 34 años;124
140;Serranillos del Valle;Mujer;De 35 a 39 años;167
140;Serranillos del Valle;Mujer;De 40 a 44 años;199
140;Serranillos del Valle;Mujer;De 45 a 49 años;196
140;Serranillos del Valle;Mujer;De 50 a 54 años;161
140;Serranillos del Valle;Mujer;De 55 a 59 años;123
140;Serranillos del Valle;Mujer;De 60 a 64 años;84
140;Serranillos del Valle;Mujer;De 65 a 69 años;69
140;Serranillos del Valle;Mujer;De 70 a 74 años;54
140;Serranillos del Valle;Mujer;De 75 a 79 años;31
140;Serranillos del Valle;Mujer;De 80 a 84 años;35
140;Serranillos del Valle;Mujer;De 85 a 89 años;39
140;Serranillos del Valle;Mujer;De 90 a 94 años;19
140;Serranillos del Valle;Mujer;De 95 a 99 años;8
140;Serranillos del Valle;Mujer;De 100 y más años;0
141;Sevilla la Nueva;Hombre;De 0 a 4 años;276
141;Sevilla la Nueva;Hombre;De 5 a 9 años;377
141;Sevilla la Nueva;Hombre;De 10 a 14 años;370
141;Sevilla la Nueva;Hombre;De 15 a 19 años;244
141;Sevilla la Nueva;Hombre;De 20 a 24 años;190
141;Sevilla la Nueva;Hombre;De 25 a 29 años;198
141;Sevilla la Nueva;Hombre;De 30 a 34 años;236
141;Sevilla la Nueva;Hombre;De 35 a 39 años;452
141;Sevilla la Nueva;Hombre;De 40 a 44 años;552
141;Sevilla la Nueva;Hombre;De 45 a 49 años;460
141;Sevilla la Nueva;Hombre;De 50 a 54 años;327
141;Sevilla la Nueva;Hombre;De 55 a 59 años;233
141;Sevilla la Nueva;Hombre;De 60 a 64 años;150
141;Sevilla la Nueva;Hombre;De 65 a 69 años;138
141;Sevilla la Nueva;Hombre;De 70 a 74 años;120
141;Sevilla la Nueva;Hombre;De 75 a 79 años;68
141;Sevilla la Nueva;Hombre;De 80 a 84 años;54
141;Sevilla la Nueva;Hombre;De 85 a 89 años;25
141;Sevilla la Nueva;Hombre;De 90 a 94 años;14
141;Sevilla la Nueva;Hombre;De 95 a 99 años;1
141;Sevilla la Nueva;Hombre;De 100 y más años;0
141;Sevilla la Nueva;Mujer;De 0 a 4 años;259
141;Sevilla la Nueva;Mujer;De 5 a 9 años;401
141;Sevilla la Nueva;Mujer;De 10 a 14 años;338
141;Sevilla la Nueva;Mujer;De 15 a 19 años;226
141;Sevilla la Nueva;Mujer;De 20 a 24 años;208
141;Sevilla la Nueva;Mujer;De 25 a 29 años;190
141;Sevilla la Nueva;Mujer;De 30 a 34 años;278
141;Sevilla la Nueva;Mujer;De 35 a 39 años;457
141;Sevilla la Nueva;Mujer;De 40 a 44 años;558
141;Sevilla la Nueva;Mujer;De 45 a 49 años;419
141;Sevilla la Nueva;Mujer;De 50 a 54 años;347
141;Sevilla la Nueva;Mujer;De 55 a 59 años;197
141;Sevilla la Nueva;Mujer;De 60 a 64 años;170
141;Sevilla la Nueva;Mujer;De 65 a 69 años;143
141;Sevilla la Nueva;Mujer;De 70 a 74 años;139
141;Sevilla la Nueva;Mujer;De 75 a 79 años;57
141;Sevilla la Nueva;Mujer;De 80 a 84 años;69
141;Sevilla la Nueva;Mujer;De 85 a 89 años;78
141;Sevilla la Nueva;Mujer;De 90 a 94 años;56
141;Sevilla la Nueva;Mujer;De 95 a 99 años;16
141;Sevilla la Nueva;Mujer;De 100 y más años;2
143;Somosierra;Hombre;De 0 a 4 años;0
143;Somosierra;Hombre;De 5 a 9 años;2
143;Somosierra;Hombre;De 10 a 14 años;2
143;Somosierra;Hombre;De 15 a 19 años;1
143;Somosierra;Hombre;De 20 a 24 años;0
143;Somosierra;Hombre;De 25 a 29 años;4
143;Somosierra;Hombre;De 30 a 34 años;1
143;Somosierra;Hombre;De 35 a 39 años;2
143;Somosierra;Hombre;De 40 a 44 años;5
143;Somosierra;Hombre;De 45 a 49 años;4
143;Somosierra;Hombre;De 50 a 54 años;8
143;Somosierra;Hombre;De 55 a 59 años;2
143;Somosierra;Hombre;De 60 a 64 años;4
143;Somosierra;Hombre;De 65 a 69 años;1
143;Somosierra;Hombre;De 70 a 74 años;2
143;Somosierra;Hombre;De 75 a 79 años;1
143;Somosierra;Hombre;De 80 a 84 años;3
143;Somosierra;Hombre;De 85 a 89 años;1
143;Somosierra;Hombre;De 90 a 94 años;1
143;Somosierra;Hombre;De 95 a 99 años;0
143;Somosierra;Hombre;De 100 y más años;0
143;Somosierra;Mujer;De 0 a 4 años;0
143;Somosierra;Mujer;De 5 a 9 años;1
143;Somosierra;Mujer;De 10 a 14 años;0
143;Somosierra;Mujer;De 15 a 19 años;1
143;Somosierra;Mujer;De 20 a 24 años;6
143;Somosierra;Mujer;De 25 a 29 años;3
143;Somosierra;Mujer;De 30 a 34 años;1
143;Somosierra;Mujer;De 35 a 39 años;0
143;Somosierra;Mujer;De 40 a 44 años;2
143;Somosierra;Mujer;De 45 a 49 años;4
143;Somosierra;Mujer;De 50 a 54 años;4
143;Somosierra;Mujer;De 55 a 59 años;1
143;Somosierra;Mujer;De 60 a 64 años;1
143;Somosierra;Mujer;De 65 a 69 años;1
143;Somosierra;Mujer;De 70 a 74 años;1
143;Somosierra;Mujer;De 75 a 79 años;2
143;Somosierra;Mujer;De 80 a 84 años;1
143;Somosierra;Mujer;De 85 a 89 años;2
143;Somosierra;Mujer;De 90 a 94 años;2
143;Somosierra;Mujer;De 95 a 99 años;0
143;Somosierra;Mujer;De 100 y más años;0
144;Soto del Real;Hombre;De 0 a 4 años;159
144;Soto del Real;Hombre;De 5 a 9 años;250
144;Soto del Real;Hombre;De 10 a 14 años;294
144;Soto del Real;Hombre;De 15 a 19 años;334
144;Soto del Real;Hombre;De 20 a 24 años;251
144;Soto del Real;Hombre;De 25 a 29 años;213
144;Soto del Real;Hombre;De 30 a 34 años;193
144;Soto del Real;Hombre;De 35 a 39 años;229
144;Soto del Real;Hombre;De 40 a 44 años;339
144;Soto del Real;Hombre;De 45 a 49 años;359
144;Soto del Real;Hombre;De 50 a 54 años;447
144;Soto del Real;Hombre;De 55 a 59 años;342
144;Soto del Real;Hombre;De 60 a 64 años;224
144;Soto del Real;Hombre;De 65 a 69 años;195
144;Soto del Real;Hombre;De 70 a 74 años;152
144;Soto del Real;Hombre;De 75 a 79 años;92
144;Soto del Real;Hombre;De 80 a 84 años;82
144;Soto del Real;Hombre;De 85 a 89 años;46
144;Soto del Real;Hombre;De 90 a 94 años;19
144;Soto del Real;Hombre;De 95 a 99 años;2
144;Soto del Real;Hombre;De 100 y más años;1
144;Soto del Real;Mujer;De 0 a 4 años;158
144;Soto del Real;Mujer;De 5 a 9 años;238
144;Soto del Real;Mujer;De 10 a 14 años;330
144;Soto del Real;Mujer;De 15 a 19 años;300
144;Soto del Real;Mujer;De 20 a 24 años;214
144;Soto del Real;Mujer;De 25 a 29 años;217
144;Soto del Real;Mujer;De 30 a 34 años;193
144;Soto del Real;Mujer;De 35 a 39 años;255
144;Soto del Real;Mujer;De 40 a 44 años;357
144;Soto del Real;Mujer;De 45 a 49 años;437
144;Soto del Real;Mujer;De 50 a 54 años;405
144;Soto del Real;Mujer;De 55 a 59 años;339
144;Soto del Real;Mujer;De 60 a 64 años;210
144;Soto del Real;Mujer;De 65 a 69 años;192
144;Soto del Real;Mujer;De 70 a 74 años;128
144;Soto del Real;Mujer;De 75 a 79 años;117
144;Soto del Real;Mujer;De 80 a 84 años;126
144;Soto del Real;Mujer;De 85 a 89 años;92
144;Soto del Real;Mujer;De 90 a 94 años;57
144;Soto del Real;Mujer;De 95 a 99 años;16
144;Soto del Real;Mujer;De 100 y más años;3
145;Talamanca de Jarama;Hombre;De 0 a 4 años;115
145;Talamanca de Jarama;Hombre;De 5 a 9 años;110
145;Talamanca de Jarama;Hombre;De 10 a 14 años;96
145;Talamanca de Jarama;Hombre;De 15 a 19 años;66
145;Talamanca de Jarama;Hombre;De 20 a 24 años;79
145;Talamanca de Jarama;Hombre;De 25 a 29 años;80
145;Talamanca de Jarama;Hombre;De 30 a 34 años;133
145;Talamanca de Jarama;Hombre;De 35 a 39 años;221
145;Talamanca de Jarama;Hombre;De 40 a 44 años;204
145;Talamanca de Jarama;Hombre;De 45 a 49 años;151
145;Talamanca de Jarama;Hombre;De 50 a 54 años;149
145;Talamanca de Jarama;Hombre;De 55 a 59 años;92
145;Talamanca de Jarama;Hombre;De 60 a 64 años;67
145;Talamanca de Jarama;Hombre;De 65 a 69 años;64
145;Talamanca de Jarama;Hombre;De 70 a 74 años;63
145;Talamanca de Jarama;Hombre;De 75 a 79 años;24
145;Talamanca de Jarama;Hombre;De 80 a 84 años;25
145;Talamanca de Jarama;Hombre;De 85 a 89 años;19
145;Talamanca de Jarama;Hombre;De 90 a 94 años;9
145;Talamanca de Jarama;Hombre;De 95 a 99 años;2
145;Talamanca de Jarama;Hombre;De 100 y más años;0
145;Talamanca de Jarama;Mujer;De 0 a 4 años;148
145;Talamanca de Jarama;Mujer;De 5 a 9 años;120
145;Talamanca de Jarama;Mujer;De 10 a 14 años;101
145;Talamanca de Jarama;Mujer;De 15 a 19 años;84
145;Talamanca de Jarama;Mujer;De 20 a 24 años;74
145;Talamanca de Jarama;Mujer;De 25 a 29 años;100
145;Talamanca de Jarama;Mujer;De 30 a 34 años;155
145;Talamanca de Jarama;Mujer;De 35 a 39 años;193
145;Talamanca de Jarama;Mujer;De 40 a 44 años;176
145;Talamanca de Jarama;Mujer;De 45 a 49 años;133
145;Talamanca de Jarama;Mujer;De 50 a 54 años;115
145;Talamanca de Jarama;Mujer;De 55 a 59 años;99
145;Talamanca de Jarama;Mujer;De 60 a 64 años;58
145;Talamanca de Jarama;Mujer;De 65 a 69 años;72
145;Talamanca de Jarama;Mujer;De 70 a 74 años;50
145;Talamanca de Jarama;Mujer;De 75 a 79 años;35
145;Talamanca de Jarama;Mujer;De 80 a 84 años;38
145;Talamanca de Jarama;Mujer;De 85 a 89 años;33
145;Talamanca de Jarama;Mujer;De 90 a 94 años;13
145;Talamanca de Jarama;Mujer;De 95 a 99 años;7
145;Talamanca de Jarama;Mujer;De 100 y más años;0
146;Tielmes;Hombre;De 0 a 4 años;71
146;Tielmes;Hombre;De 5 a 9 años;91
146;Tielmes;Hombre;De 10 a 14 años;64
146;Tielmes;Hombre;De 15 a 19 años;63
146;Tielmes;Hombre;De 20 a 24 años;77
146;Tielmes;Hombre;De 25 a 29 años;79
146;Tielmes;Hombre;De 30 a 34 años;106
146;Tielmes;Hombre;De 35 a 39 años;105
146;Tielmes;Hombre;De 40 a 44 años;136
146;Tielmes;Hombre;De 45 a 49 años;98
146;Tielmes;Hombre;De 50 a 54 años;111
146;Tielmes;Hombre;De 55 a 59 años;80
146;Tielmes;Hombre;De 60 a 64 años;52
146;Tielmes;Hombre;De 65 a 69 años;43
146;Tielmes;Hombre;De 70 a 74 años;46
146;Tielmes;Hombre;De 75 a 79 años;37
146;Tielmes;Hombre;De 80 a 84 años;38
146;Tielmes;Hombre;De 85 a 89 años;26
146;Tielmes;Hombre;De 90 a 94 años;5
146;Tielmes;Hombre;De 95 a 99 años;2
146;Tielmes;Hombre;De 100 y más años;0
146;Tielmes;Mujer;De 0 a 4 años;74
146;Tielmes;Mujer;De 5 a 9 años;57
146;Tielmes;Mujer;De 10 a 14 años;62
146;Tielmes;Mujer;De 15 a 19 años;53
146;Tielmes;Mujer;De 20 a 24 años;62
146;Tielmes;Mujer;De 25 a 29 años;96
146;Tielmes;Mujer;De 30 a 34 años;89
146;Tielmes;Mujer;De 35 a 39 años;129
146;Tielmes;Mujer;De 40 a 44 años;102
146;Tielmes;Mujer;De 45 a 49 años;90
146;Tielmes;Mujer;De 50 a 54 años;92
146;Tielmes;Mujer;De 55 a 59 años;70
146;Tielmes;Mujer;De 60 a 64 años;52
146;Tielmes;Mujer;De 65 a 69 años;50
146;Tielmes;Mujer;De 70 a 74 años;47
146;Tielmes;Mujer;De 75 a 79 años;40
146;Tielmes;Mujer;De 80 a 84 años;52
146;Tielmes;Mujer;De 85 a 89 años;37
146;Tielmes;Mujer;De 90 a 94 años;18
146;Tielmes;Mujer;De 95 a 99 años;7
146;Tielmes;Mujer;De 100 y más años;1
147;Titulcia;Hombre;De 0 a 4 años;38
147;Titulcia;Hombre;De 5 a 9 años;43
